15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,70,70,70,70,70,70,70,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,4232,4232,4232,4232,961,961,961,961,961
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,70,70,70,70,70,3903,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,11308,2648,2648,2648,2648,2648,2648,2648,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,455,4232,4232,455,455,455,455,455,455,455,455,455,455,455,455,455,455,4232,4232,4232,4232,4232,961,961,961,961
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,70,3903,70,3903,3903,3903,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,455,455,455,455,4232,4232,455,455,455,455,455,455,4232,4232,4232,4232,4232,4232,961,961,961
22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,70,3903,3903,3903,3903,3903,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,2044,2044,2044,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,455,455,455,455,4232,4232,455,455,455,455,455,455,4232,4232,4232,4232,4232,4232,4232,961,961
22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,4433,4433,2500,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,2044,2044,2044,2044,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,407,407,407,407,407,407,407,407,4232,4232,4232,407,407,407,407,407,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,455,455,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232
22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,2500,2500,2500,2500,2500,2500,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,2044,2044,2044,2044,2044,2044,2044,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,407,407,407,407,407,407,4232,4232,4232,4232,4232,4232,407,407,407,407,407,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,455,455,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,2885
22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,2500,2500,2500,2500,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,2044,2044,2044,2044,2044,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,677,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,365,365,365,365,365,365,365,365,365,365,365,365,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,407,407,407,407,407,407,407,407,407,407,407,407,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,2885
22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,4832,4832,4832,4832,22631,22631,22631,22631,22631,22631,22631,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,2044,2044,2044,2044,2044,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,677,677,677,677,677,677,677,677,677,677,677,677,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,365,365,365,365,365,365,365,365,365,365,365,365,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,407,407,407,407,407,407,407,407,407,407,407,407,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,2885,2885
22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,4832,4832,4832,4832,4832,4832,4832,4832,4832,4832,4832,22631,22631,22631,22631,22631,22631,22631,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,677,677,677,677,677,677,677,677,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,11308,2648,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,4190,4190,4190,4190,4190,4190,11308,11308,11308,11308,11308,11308,365,365,365,365,365,365,365,365,365,365,365,365,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,407,407,407,407,407,407,407,407,407,407,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,2885,2885,2885,2885,2885,2885,2885
22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,22631,4832,4832,4832,4832,4832,4832,4832,4832,22631,22631,22631,22631,22631,22631,22631,22631,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,4433,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,4433,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,677,677,677,677,677,677,677,677,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,3543,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,11308,4190,4190,4190,4190,4190,4190,11308,11308,11308,11308,11308,11308,365,365,365,365,365,365,365,365,365,365,365,365,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,407,407,407,407,407,407,407,407,4232,4232,407,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,4232,2885,2885,2885,2885,2885,2885,2885
